kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten,nama_lengkap,path_gambar,deskripsi_bersih
pantai,Pantai Nambo,-4.0006455,122.6175135,"Pantai Nambo, Nambo, Kendari, Sulawesi Tenggara, Sulawesi, 93234, Indonesia",Sulawesi Tenggara,Kendari,"Pantai Nambo, Kendari, Sulawesi Tenggara",gambar_wisata/Pantai_Nambo,kota kendari kota kota pusat pemerintahan provinsi sulawesi tenggara indonesia kendari diresmikan kotamadya kota
pantai,Pantai Natsepa,-3.6215875,128.2914815,"Pantai Natsepa, Jalan Raya Utama Tulehu, Suli, Maluku Tengah, Maluku, Indonesia",Maluku,Maluku Tengah,"Pantai Natsepa, Maluku Tengah, Maluku",gambar_wisata/Pantai_Natsepa,maluku provinsi indonesia kota provinsi terletak kota ambon kota terbesar provinsi
pantai,Pantai Nemberala,-10.8898977,122.8223329,"Pantai Nemberala, Rote Ndao, Nusa Tenggara Timur, Nusa Tenggara, Indonesia",Nusa Tenggara Timur,Rote Ndao,"Pantai Nemberala, Rote Ndao, Nusa Tenggara Timur",gambar_wisata/Pantai_Nemberala,rote ndao kabupaten ujung selatan provinsi nusa tenggara timur indonesia kota kabupaten terletak baa
pantai,Pantai Nipah,-8.4400336,116.0392101,"Pantai Nipah, Lombok Utara, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,Lombok Utara,"Pantai Nipah, Lombok Utara, Nusa Tenggara Barat",gambar_wisata/Pantai_Nipah,pemenang salah kecamatan kabupaten lombok utara nusa tenggara barat indonesia kecamatan berjarak kota kabupaten lombok utara
pantai,Pantai Nusa Dua,-8.8064165,115.2267684,"Jalan Pantai Mengiat, Nusa Dua, Benoa, Kuta Selatan, Badung, Bali, Nusa Tenggara, 80363, Indonesia",Bali,Badung,"Pantai Nusa Dua, Badung, Bali",gambar_wisata/Pantai_Nusa_Dua,bali provinsi indonesia terletak barat kepulauan nusa tenggara beribu kota kota denpasar pulau bali pulau terbesar provinsi bali memiliki julukan pulau dewata pulau seribu pura
pantai,Pantai Padang Padang,-8.8112154,115.103637,"Pantai Padang Padang, Pecatu, Kuta Selatan, Badung, Bali, Nusa Tenggara, 80361, Indonesia",Bali,Badung,"Pantai Padang Padang, Badung, Bali",gambar_wisata/Pantai_Padang_Padang,kabupaten badung bali kabupat bad kabupaten terletak provinsi bali indonesia kota badung mangupura kecamatan mengwi ibukota badung kota denpasar
pantai,Pantai Palu,-0.8644432,119.877316,"Pantai Kampung Nelayan, Palu, Sulawesi Tengah, Sulawesi, 94119, Indonesia",Sulawesi Tengah,Palu,"Pantai Palu, Palu, Sulawesi Tengah",gambar_wisata/Pantai_Palu,kota palu kota terletak tepi laut ibukota provinsi sulawesi indonesia palu kota terletak sulawesi berbatasan kabupaten donggala sebelah barat utara kabupaten sigi sebelah selatan kabupaten parigi moutong sebelah timur
pantai,Pantai Parangtritis,-8.0272827,110.3370078,"Pantai Parangtritis, Parangtritis, Kretek, Bantul, Daerah Istimewa Yogyakarta, Jawa, Indonesia",Daerah Istimewa Yogyakarta,Bantul,"Pantai Parangtritis, Bantul, Daerah Istimewa Yogyakarta",gambar_wisata/Pantai_Parangtritis,daerah istimewa yogyakarta disingkat yogyakarta diy daerah istimewa setingkat provinsi indonesia peleburan negara kesultanan yogyakarta negara kadipaten paku alaman kota kota yogyakarta daerah istimewa yogyakarta terletak selatan pulau jawa berbatasan provinsi jawa samudra hindia
pantai,Pantai Pasir Padi,-2.1116955,106.1719255,"Pantai Pasir Padi, Pangkalpinang, Bangka Tengah, Kepulauan Bangka Belitung, Sumatera, Indonesia",Kepulauan Bangka Belitung,Pangkalpinang,"Pantai Pasir Padi, Pangkalpinang, Kepulauan Bangka Belitung",gambar_wisata/Pantai_Pasir_Padi,kepulauan bangka belitung provinsi indonesia pulau utama pulau bangka pulau belitung ratusan pulau pulau total pulau bernama pulau berpenghuni pulau kepulauan bangka belitung terletak timur pulau sumatra berbatasan provinsi sumatera selatan
pantai,Pantai Pasir Putih,-3.831786,102.2827747,"Pantai Pasir Putih, Padang Harapan, Bengkulu, Ratu Samban, Bengkulu, Sumatera, 38225, Indonesia",Bengkulu,Bengkulu,"Pantai Pasir Putih, Bengkulu, Bengkulu",gambar_wisata/Pantai_Pasir_Putih,kota bengkulu bahasa inggris bencoolen rejang abjad jawi kota kota provinsi provinsi bengkulu indonesia kota kota terbesar pantai barat pulau sumatra kota padang
pantai,Pantai Pink,-8.8595798,116.5757111,"Pantai Pink, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,Daerah Khusus ibukota Jakarta,"Pantai Pink, nan, Nusa Tenggara Barat",gambar_wisata/Pantai_Pink,silakan kunjungi pariwisata indonesia informasi lengkap
pantai,Pantai Plengkung,-8.7314822,114.3494883,"Pantai Plengkung, G-Land, Banyuwangi, Jawa Timur, Jawa, Indonesia",Jawa Timur,Banyuwangi,"Pantai Plengkung, Banyuwangi, Jawa Timur",gambar_wisata/Pantai_Plengkung,pantai plengkung dikenal nama land pantai terletak kawasan taman nasional alas purwo kabupaten banyuwangi jawa timur plengkung dicapai perjalanan darat bali
pantai,Pantai Popoh,-8.2494031,111.8087741,"Jalan Pantai Popoh, Tulungagung, Jawa Timur, Jawa, Indonesia",Jawa Timur,Tulungagung,"Pantai Popoh, Tulungagung, Jawa Timur",gambar_wisata/Pantai_Popoh,pantai popoh pantai terletak desa besole kota tulungagung jawa timur indonesia lokasi pantai popoh berhadapan langsung samudra hindia ujung timur pegunungan kidul
pantai,Pantai Rajegwesi,-8.5594036,113.9360312,"Pantai Rajegwesi, Rajegwesi, Banyuwangi, Jawa Timur, Jawa, Indonesia",Jawa Timur,Banyuwangi,"Pantai Rajegwesi, Banyuwangi, Jawa Timur",gambar_wisata/Pantai_Rajegwesi,pantai rajegwesi pantai terletak desa sarongan kecamatan pesanggaran banyuwangi jawa timur pantai rajegwesi terletak kawasan taman nasional meru betiri
pantai,Pantai Samas,-8.0055784,110.2660484,"Pantai Samas, Srigading, Sanden, Bantul, Daerah Istimewa Yogyakarta, Jawa, Indonesia",Daerah Istimewa Yogyakarta,Bantul,"Pantai Samas, Bantul, Daerah Istimewa Yogyakarta",gambar_wisata/Pantai_Samas,daerah istimewa yogyakarta disingkat yogyakarta diy daerah istimewa setingkat provinsi indonesia peleburan negara kesultanan yogyakarta negara kadipaten paku alaman kota kota yogyakarta daerah istimewa yogyakarta terletak selatan pulau jawa berbatasan provinsi jawa samudra hindia
pantai,Pantai Sanur,-8.6737949,115.2626771,"pantai sanur, Jalan Hang Tuah, Sanur Kaja, Denpasar Selatan, Denpasar á¬¤á¬¾á¬¦á­á¬§á¬²á¬, Bali, Nusa Tenggara, 80030, Indonesia",Bali,Denpasar ,"Pantai Sanur, Denpasar á¬¤á¬¾á¬¦á­á¬§á¬²á¬, Bali",gambar_wisata/Pantai_Sanur,kota denpasar bahasa bali npasar kota pusat pemerintahan perekonomian provinsi bali indonesia denpasar kota terbesar kepulauan nusa tenggara kota terbesar wilayah indonesia timur kota makassar
pantai,Pantai Sekotong,-8.6112353,116.1068754,"Jalan Pantai Sekotong, Perumahan Pagutan, Kel. Pagutan Barat, Lingk. Bukit Ngandang, Mataram, Kec. Mataram, Nusa Tenggara Barat, Nusa Tenggara, 83117, Indonesia",Nusa Tenggara Barat,Mataram,"Pantai Sekotong, Mataram, Nusa Tenggara Barat",gambar_wisata/Pantai_Sekotong,nusa tenggara barat disingkat ntb provinsi indonesia kepulauan nusa tenggara provinsi bali sebelah barat provinsi nusa tenggara timur sebelah timur pusat pemerintahan kota provinsi kota mataram
pantai,Pantai Selong Belanak,-8.8700693,116.1607277,"Pantai Selong Belanak, batas Dusun Selong Belanak, Selong Belanak, Lombok Tengah, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,Lombok Tengah,"Pantai Selong Belanak, Lombok Tengah, Nusa Tenggara Barat",gambar_wisata/Pantai_Selong_Belanak,templat desaserangan selong belanak salah desa terletak kecamatan praya barat kabupaten lombok provinsi nusa tenggara barat indonesia desa penduduknya bersuku sasak
pantai,Pantai Sembalun,-8.6010084,116.0752593,"Jalan Pantai Tanjung Karang, Lingk. Bendega, Kel. Tanjung Karang, Mataram, Kec. Sekarbela, Nusa Tenggara Barat, Nusa Tenggara, 83115, Indonesia",Nusa Tenggara Barat,Mataram,"Pantai Sembalun, Mataram, Nusa Tenggara Barat",gambar_wisata/Pantai_Sembalun,nusa tenggara barat disingkat ntb provinsi indonesia kepulauan nusa tenggara provinsi bali sebelah barat provinsi nusa tenggara timur sebelah timur pusat pemerintahan kota provinsi kota mataram
pantai,Pantai Seminyak,-8.6841122,115.1523646,"Pantai Seminyak, Seminyak, Kuta, Kuta Utara, Badung, Bali, Nusa Tenggara, Indonesia",Bali,Badung,"Pantai Seminyak, Badung, Bali",gambar_wisata/Pantai_Seminyak,seminyak kelurahan kecamatan kabupaten badung provinsi bali republik indonesia pantai kelurahan seminyak pantai kudeta pantai seminyak pantai camplung pantai gado gado pantai double six
pantai,Pantai Senggigi,-8.4982125,116.0453563,"Pantai Senggigi, Senggigi, Lombok Barat, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,Lombok Barat,"Pantai Senggigi, Lombok Barat, Nusa Tenggara Barat",gambar_wisata/Pantai_Senggigi,nusa tenggara barat disingkat ntb provinsi indonesia kepulauan nusa tenggara provinsi bali sebelah barat provinsi nusa tenggara timur sebelah timur pusat pemerintahan kota provinsi kota mataram
pantai,Pantai Sire,-8.6029369,116.1300819,"Jalan Pantai Sire, Lingk. Abian Tubuh Selatan, Kel. Abian Tubuh Baru, Mataram, Kec. Cakranegara, Nusa Tenggara Barat, Nusa Tenggara, 83232, Indonesia",Nusa Tenggara Barat,Mataram,"Pantai Sire, Mataram, Nusa Tenggara Barat",gambar_wisata/Pantai_Sire,nusa tenggara barat disingkat ntb provinsi indonesia kepulauan nusa tenggara provinsi bali sebelah barat provinsi nusa tenggara timur sebelah timur pusat pemerintahan kota provinsi kota mataram
pantai,Pantai Sorong,-0.7673552,131.4133775,"Batu Lobang Pantai, Sorong, Papua Barat Daya, Western New Guinea, Indonesia",Papua Barat Daya,Sorong,"Pantai Sorong, Sorong, Papua Barat Daya",gambar_wisata/Pantai_Sorong,papua barat daya provinsi indonesia pemekaran provinsi papua barat papua barat daya provinsi indonesia
pantai,Pantai Sulamadaha,0.8626597,127.3352817,"Pantai Sulamadaha, Ternate, Maluku Utara, Maluku, Indonesia",Maluku Utara,Ternate,"Pantai Sulamadaha, Ternate, Maluku Utara",gambar_wisata/Pantai_Sulamadaha,kota ternate kota terletak provinsi maluku utara indonesia kota ternate kaki gunung api gamalama pulau ternate
pantai,Pantai Tambakrejo,-8.3159075,112.1444142,"Pantai Tambakrejo, Jalan Pantai, Tambakrejo, Blitar, Jawa Timur, Jawa, Indonesia",Jawa Timur,Blitar,"Pantai Tambakrejo, Blitar, Jawa Timur",gambar_wisata/Pantai_Tambakrejo,pantai tambakrejo pantai desa tambakrejo kecamatan wonotirto kabupaten blitar jawa timur pantai berpasir putih terletak sebelah selatan kota blitar terletak teluk garis pantai mencapai
pantai,Pantai Tanah Merah,-1.0475821,117.1014597,"Jalan Pantai Tanah Merah, Tanjung Harapan, Kutai Kartanegara, Kalimantan Timur, Kalimantan, Indonesia",Kalimantan Timur,Kutai Kartanegara,"Pantai Tanah Merah, Kutai Kartanegara, Kalimantan Timur",gambar_wisata/Pantai_Tanah_Merah,kabupaten kutai timur salah kabupaten provinsi kalimantan timur indonesia kota kabupaten terletak sangatta
pantai,Pantai Tanjung,-2.9327697,132.2991496,"Wagom Pantai, Tanjung Wagom, Wagom Pantai, Fakfak, Papua Barat, Western New Guinea, 98100, Indonesia",Papua Barat,Fakfak,"Pantai Tanjung, Fakfak, Papua Barat",gambar_wisata/Pantai_Tanjung,kota sorong kota provinsi papua barat daya indonesia kota dikenal sebutan kota minyak nederlands nieuw guinea petroleum maatschappij nngpm aktivitas pengeboran minyak bumi sorong
pantai,Pantai Teleng Ria,-8.2211573,111.0788703,"Pantai Teleng Ria, Pacitan, Jawa Timur, Jawa, Indonesia",Jawa Timur,Pacitan,"Pantai Teleng Ria, Pacitan, Jawa Timur",gambar_wisata/Pantai_Teleng_Ria,kabupaten pacitan bahasa jawa hanacaraka pegon pengucapan bahasa jawa wilayah kabupaten terletak provinsi jawa timur indonesia kotanya kecamatan pacitan
pantai,Pantai Teluk Lombok,0.3774549,117.5599753,"Pantai Teluk Lombok, Kutai Timur, Kalimantan Timur, Kalimantan, Indonesia",Kalimantan Timur,Kutai Timur,"Pantai Teluk Lombok, Kutai Timur, Kalimantan Timur",gambar_wisata/Pantai_Teluk_Lombok,kabupaten kutai timur salah kabupaten provinsi kalimantan timur indonesia kota kabupaten terletak sangatta
pantai,Pantai Teluk Penyu,-7.7344586,109.0212913,"Pantai Teluk penyu, Jalan Penyu, RW 15 Kelurahan Cilacap, Cilacap, Kelurahan Cilacap Kecamatan Cilacap, Cilacap, Jawa Tengah, Jawa, 53212, Indonesia",Jawa Tengah,Kelurahan Cilacap Kecamatan Cilacap,"Pantai Teluk Penyu, Kelurahan Cilacap Kecamatan Cilacap, Jawa Tengah",gambar_wisata/Pantai_Teluk_Penyu,kabupaten cilacap hanacaraka aksara sunda pegon wilayah kabupaten terletak provinsi jawa indonesia kabupaten beribukota cilacap
pantai,Pantai Ternate,0.8626597,127.3352817,"Pantai Sulamadaha, Ternate, Maluku Utara, Maluku, Indonesia",Maluku Utara,Ternate,"Pantai Ternate, Ternate, Maluku Utara",gambar_wisata/Pantai_Ternate,kota ternate kota terletak provinsi maluku utara indonesia kota ternate kaki gunung api gamalama pulau ternate
pantai,Pantai Waisai,-0.4284786,130.8219783,"Pantai WTC (WAISAI TORANG CINTA), Waisai, Raja Ampat, Papua Barat Daya, Western New Guinea, 98482, Indonesia",Papua Barat Daya,Raja Ampat,"Pantai Waisai, Raja Ampat, Papua Barat Daya",gambar_wisata/Pantai_Waisai,kota waisai salah distrik kabupaten raja ampat provinsi papua barat daya indonesia kota waisai kota pusat pemerintahan kabupaten raja ampat
pantai,Pantai Wakatobi,-5.3662198,123.4998643,"Pantai Oawolio, Wakatobi, Sulawesi Tenggara, Sulawesi, Indonesia",Sulawesi Tenggara,Wakatobi,"Pantai Wakatobi, Wakatobi, Sulawesi Tenggara",gambar_wisata/Pantai_Wakatobi,kabupaten wakatobi salah kabupaten provinsi sulawesi tenggara indonesia kota kabupaten terletak kecamatan wangiwangi dibentuk berdasarkan undang undang republik indonesia nomor tanggal desember
pantai,Pantai Watu Karung,-8.2402291,110.9828998,"Pantai Kasap, Watu Karung, Pacitan, Jawa Timur, Jawa, Indonesia",Jawa Timur,Pacitan,"Pantai Watu Karung, Pacitan, Jawa Timur",gambar_wisata/Pantai_Watu_Karung,kabupaten pacitan bahasa jawa hanacaraka pegon pengucapan bahasa jawa wilayah kabupaten terletak provinsi jawa timur indonesia kotanya kecamatan pacitan
rumah adat,Rumah Adat Banjar Kalimantan Selatan,-2.634037,115.0957531,"Rumah Adat Banjar Bubungan Tinggi Habirau, Jalan Raya Negara, Habirau, Hulu Sungai Selatan, Kalimantan Selatan, Kalimantan, Indonesia",Kalimantan Selatan,Hulu Sungai Selatan,"Rumah Adat Banjar Kalimantan Selatan, Hulu Sungai Selatan, Kalimantan Selatan",gambar_wisata/Rumah_Adat_Banjar_Kalimantan_Selatan,kalimantan selatan provinsi pulau kalimantan indonesia maret kota provinsi resmi dipindah kota banjarbaru menggantikan kota banjarmasin
rumah adat,Rumah Adat Buton Baubau,-4.6872524,123.0221566,"Rumah Adat Lambale, Jalan Poros Ereke-Baubau, Kulisusu Barat, Kotawo, Kulisusu Barat, Buton Utara, Sulawesi Tenggara, Sulawesi, Indonesia",Sulawesi Tenggara,Buton Utara,"Rumah Adat Buton Baubau, Buton Utara, Sulawesi Tenggara",gambar_wisata/Rumah_Adat_Buton_Baubau,suku buton jawi suku bangsa menempati wilayah sulawesi tenggara tepatnya kepulauan buton suku buton ditemui signifikan sulawesi tenggara maluku utara kalimantan timur kepulauan riau maluku papua migrasi orang buton
rumah adat,Rumah Adat Dayak Kalimantan,0.3852633,109.9339283,"Radakng Aya Landak (Rumah Adat Dayak), Vila Del Fia, Ngabang, Landak, Kalimantan Barat, Kalimantan, 79357, Indonesia",Kalimantan Barat,Landak,"Rumah Adat Dayak Kalimantan, Landak, Kalimantan Barat",gambar_wisata/Rumah_Adat_Dayak_Kalimantan,kalimantan barat provinsi indonesia pulau kalimantan kota pusat pemerintahan kota pontianak luas wilayah provinsi kalimantan barat luas indonesia
rumah adat,Rumah Adat Enrekang Sulawesi Selatan,-3.6103967,119.8797063,"Rumah Adat Matakali, Jalan Poros Maiwa - Bungin, Matakali, Maiwa, Enrekang, Sulawesi Selatan, Sulawesi, Indonesia",Sulawesi Selatan,Sulawesi,"Rumah Adat Enrekang Sulawesi Selatan, Sulawesi, Sulawesi Selatan",gambar_wisata/Rumah_Adat_Enrekang_Sulawesi_Selatan,sulawesi selatan diakronimkan sulsel lontara provinsi semenanjung selatan pulau sulawesi indonesia kepulauan selayar selatan pulau sulawesi provinsi
rumah adat,Rumah Adat Gadang Sumatera Barat,-1.4595663,101.0315028,"rumah adat, Pasir Talang, Solok Selatan, Sumatera Barat, Sumatera, Indonesia",Sumatera Barat,Solok Selatan,"Rumah Adat Gadang Sumatera Barat, Solok Selatan, Sumatera Barat",gambar_wisata/Rumah_Adat_Gadang_Sumatera_Barat,sumatera barat diakronimkan sumbar provinsi indonesia terletak pulau sumatra kota padang provinsi sumatera barat terletak pesisir barat sumatra dataran bukit barisan sebelah timur pulau lepas pantainya kepulauan mentawai
rumah adat,Rumah Adat Lamin Kalimantan Timur,0.1978164,117.4729648,"Rumah Adat Lamin Kutai Guntung, Jalan Tari Gong, Guntung, Bontang, Kalimantan Timur, Kalimantan, 75321, Indonesia",Kalimantan Timur,Bontang,"Rumah Adat Lamin Kalimantan Timur, Bontang, Kalimantan Timur",gambar_wisata/Rumah_Adat_Lamin_Kalimantan_Timur,kalimantan timur provinsi pulau kalimantan indonesia luas total kalimantan timur
rumah adat,Rumah Adat Toraja,-3.0044673,119.9566412,"rumah adat toraja, Jalan Potos Buntao - Sangalla, Buntao Pitung Penanian, Toraja Utara, Sulawesi Selatan, Sulawesi, Indonesia",Sulawesi Selatan,Toraja Utara,"Rumah Adat Toraja, Toraja Utara, Sulawesi Selatan",gambar_wisata/Rumah_Adat_Toraja,kabupaten toraja utara kabupaten provinsi sulawesi selatan indonesia kota kabupaten kecamatan rantepao
rumah adat,Rumah Adat Toraja Utara,-2.9860708,119.9527722,"rumah adat, Jalan Andi Achmand, Tondon, Toraja Utara, Sulawesi Selatan, Sulawesi, 91813, Indonesia",Sulawesi Selatan,Toraja Utara,"Rumah Adat Toraja Utara, Toraja Utara, Sulawesi Selatan",gambar_wisata/Rumah_Adat_Toraja_Utara,kabupaten toraja utara kabupaten provinsi sulawesi selatan indonesia kota kabupaten kecamatan rantepao
taman,Taman Anggrek Mall,-6.1783746,106.7922761,"Mall Taman Anggrek, Kav. 21, Jalan Tanjung Duren Timur II, RW 07, Tanjung Duren Selatan, Grogol Petamburan, Jakarta Barat, Daerah Khusus ibukota Jakarta, Jawa, 11470, Indonesia",Jawa Timur,Daerah Khusus ibukota Jakarta,"Taman Anggrek Mall, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Taman_Anggrek_Mall,kota tegal bahasa jawa hanacaraka pegon hanzi belanda tagal kota provinsi jawa indonesia kota cikal berdirinya korps marinir tercatat pangkalan alri tegal nama corps mariniers november
taman,Taman Bunga Nusantara,-6.7277478,107.0794088,"Taman Bunga Nusantara, Kawungluwuk, Cianjur, Jawa Barat, Jawa, Indonesia",Jawa Barat,Cianjur,"Taman Bunga Nusantara, Cianjur, Jawa Barat",gambar_wisata/Taman_Bunga_Nusantara,taman bunga nusantara taman bunga seluas hektare terletak gunung gede pangrango kebun teh bogor jarak tempuh jam perjalanan jakarta tepatnya desa kawungluwuk sukaresmi cianjur sukawangi sukamakmur jonggol taman disimpan tipe bunga dunia tumbuh budi daya anggrek
taman,Taman Cagar Alam Gunung Ambang,0.7518555,124.4170723,"Taman Wisata Alam Gunung Ambang, Moat, Bolaang Mongondow Timur, Sulawesi Utara, Sulawesi, Indonesia",Sulawesi Utara,Bolaang Mongondow Timur,"Taman Cagar Alam Gunung Ambang, Bolaang Mongondow Timur, Sulawesi Utara",gambar_wisata/Taman_Cagar_Alam_Gunung_Ambang,semenanjung minahasa semenanjung utara sulawesi semenanjung terletak lengan utara pulau sulawesi indonesia luasnya ribu populasinya juta orang
taman,Taman Hutan Raya Ir. H. Juanda,-6.8411686,107.6503782,"Taman Hutan Raya Ir. H. Juanda, Coblong, Langensari, Bandung Barat, Jawa Barat, Jawa, Indonesia",Jawa Barat,Bandung Barat,"Taman Hutan Raya Ir. H. Juanda, Bandung Barat, Jawa Barat",gambar_wisata/Taman_Hutan_Raya_Ir._H._Juanda,taman hutan raya djuanda tahura djuanda kawasan konservasi terpadu alam sekunder hutan tanaman jenis pinus pinus merkusil terletak sub daerah aliran sungai cikapundung das citarum membentang curug dago dago pakar curug maribaya kelompok hutan gunung pulosari
taman,Taman Kota Bontang,0.1355253,117.4678902,"Kantor PDAM Tirta Taman Kota Bontang, Jalan Brigadir Jenderal Katamso, Belimbing, Bontang, Kalimantan Timur, Kalimantan, 75313, Indonesia",Kalimantan Timur,Bontang,"Taman Kota Bontang, Bontang, Kalimantan Timur",gambar_wisata/Taman_Kota_Bontang,kota bontang kota provinsi kalimantan timur indonesia kota terletak kilometer kota samarinda berbatasan langsung kabupaten kutai timur utara barat kabupaten kutai kartanegara selatan selat makassar timur
taman,Taman Kota Kendari,-3.9736474,122.5129244,"Taman Kota Kendari, Mandonga, Kendari, Sulawesi Tenggara, Sulawesi, Indonesia",Sulawesi Tenggara,Kendari,"Taman Kota Kendari, Kendari, Sulawesi Tenggara",gambar_wisata/Taman_Kota_Kendari,kabupaten wakatobi salah kabupaten provinsi sulawesi tenggara indonesia kota kabupaten terletak kecamatan wangiwangi dibentuk berdasarkan undang undang republik indonesia nomor tanggal desember
taman,Taman Kota Makassar,-5.182353,119.4293122,"Taman, Mannuruki, Tamalate, Makassar, Sulawesi Selatan, Sulawesi, Indonesia",Sulawesi Selatan,Makassar,"Taman Kota Makassar, Makassar, Sulawesi Selatan",gambar_wisata/Taman_Kota_Makassar,kota makassar lontara makassar transliterasi kota mangkasara bernama ujung pandang nama benteng suku makassar kota provinsi sulawesi selatan indonesia kota dikenal resmi ujung pandang kota terbesar wilayah indonesia timur pusat kota terbesar ketujuh indonesia penduduk jakarta surabaya medan bandung semarang palembang
taman,Taman Kota Palangkaraya,-2.2158757,113.9193856,"Taman Kota, Langkai, Palangka Raya, Kalimantan Tengah, Kalimantan, Indonesia",Kalimantan Tengah,Palangka Raya,"Taman Kota Palangkaraya, Palangka Raya, Kalimantan Tengah",gambar_wisata/Taman_Kota_Palangkaraya,kota palangka raya kota kota provinsi kalimantan indonesia kota memiliki luas wilayah penduduk jiwa kepadatan penduduk jiwa
taman,Taman Kota Palu,-0.9002119,119.8894116,"Lapangan Vatulemo Palu (Taman Kota), Tanamodindi, Kecamatan Mantikulore, Palu, Sulawesi Tengah, Sulawesi, Indonesia",Sulawesi Tengah,Palu,"Taman Kota Palu, Palu, Sulawesi Tengah",gambar_wisata/Taman_Kota_Palu,kota palu kota terletak tepi laut ibukota provinsi sulawesi indonesia palu kota terletak sulawesi berbatasan kabupaten donggala sebelah barat utara kabupaten sigi sebelah selatan kabupaten parigi moutong sebelah timur
taman,Taman Kota Pontianak,-0.0494311,109.3436,"TAMAN BUDAYA, Parit Tokaya, Pontianak, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Pontianak,"Taman Kota Pontianak, Pontianak, Kalimantan Barat",gambar_wisata/Taman_Kota_Pontianak,kota pontianak jawi hanzi hakka khunt kota pusat pemerintahan perekonomian provinsi kalimantan barat indonesia kota didirikan kali pelabuhan perdagangan pulau kalimantan menempati area seluas delta sungai kapuas titik temu anak sungai utamanya sungai landak
taman,Taman Kota Samarinda,-0.491098,117.1532192,"Gang Taman, Pelita, Samarinda Ilir, Samarinda, Kalimantan Timur, Kalimantan, 75242, Indonesia",Kalimantan Timur,Samarinda,"Taman Kota Samarinda, Samarinda, Kalimantan Timur",gambar_wisata/Taman_Kota_Samarinda,samarinda kota kota provinsi provinsi kalimantan timur indonesia kota kota penduduk terbesar pulau kalimantan penduduk jiwa
taman,Taman Kota Singkawang,0.9124179,108.9904002,"Taman Burung, Singkawang Barat, Singkawang, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Singkawang,"Taman Kota Singkawang, Singkawang, Kalimantan Barat",gambar_wisata/Taman_Kota_Singkawang,singkawang grand mall disingkat sgm pusat perbelanjaan singkawang mal dibuka tanggal januari dibangun diresmikan wakil gubernur kalimantan barat christiandy sanjaya tanggal februari
taman,Taman Laut Banda,-4.5201649,129.924145,"Taman Wisata Perairan Laut Banda, Selamon, Maluku, Indonesia",Maluku,Maluku,"Taman Laut Banda, Maluku, Maluku",gambar_wisata/Taman_Laut_Banda,maluku utara diakronimkan malut provinsi indonesia kota provinsi terletak sofifi kota tidore kepulauan
taman,Taman Mayura,-8.586649,116.1331976,"Taman Mayura, Lingk. Ukir Kawi, Kel. Cakranegara Timur, Cakranegara Utara, Mataram, Kec. Cakranegara, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,Mataram,"Taman Mayura, Mataram, Nusa Tenggara Barat",gambar_wisata/Taman_Mayura,universitas mataram aksara sasak disingkat unram perguruan negeri kota mataram provinsi nusa tenggara barat indonesia universitas didirikan oktober
taman,Taman Narmada,-8.5960238,116.2053339,"taman wisata narmada, Lingk. Muhajirin Narmada, Krama Jaya, Narmada, Lombok Barat, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,Lombok Barat,"Taman Narmada, Lombok Barat, Nusa Tenggara Barat",gambar_wisata/Taman_Narmada,nusa tenggara barat disingkat ntb provinsi indonesia kepulauan nusa tenggara provinsi bali sebelah barat provinsi nusa tenggara timur sebelah timur pusat pemerintahan kota provinsi kota mataram
taman,Taman Nasional Aketajawe-Lolobata,0.5894491,127.7387051,"Taman Nasional Aketajawe Lolobata, Halmahera Tengah, Maluku Utara, Maluku, Indonesia",Maluku Utara,Halmahera Tengah,"Taman Nasional Aketajawe-Lolobata, Halmahera Tengah, Maluku Utara",gambar_wisata/Taman_Nasional_Aketajawe-Lolobata,halmahera pulau terbesar kepulauan maluku pulau provinsi maluku utara indonesia
taman,Taman Nasional Alas Purwo,-8.6135534,114.3981629,"Taman Nasional Alas Purwo, Banyuwangi, Jawa Timur, Jawa, Indonesia",Jawa Timur,Banyuwangi,"Taman Nasional Alas Purwo, Banyuwangi, Jawa Timur",gambar_wisata/Taman_Nasional_Alas_Purwo,taman nasional alas purwo disingkat alas purwo aksara jawa taman nasional terletak kecamatan tegaldlimo kecamatan purwoharjo kabupaten banyuwangi jawa timur indonesia letak taman nasional ujung timur pulau jawa
taman,Taman Nasional Bali Barat,-8.1672301,114.4626955,"Taman Nasional Bali Barat, Labuhan Lalang, Gerokgak, Buleleng, Bali, Nusa Tenggara, 82253, Indonesia",Bali,Buleleng,"Taman Nasional Bali Barat, Buleleng, Bali",gambar_wisata/Taman_Nasional_Bali_Barat,bali provinsi indonesia terletak barat kepulauan nusa tenggara beribu kota kota denpasar pulau bali pulau terbesar provinsi bali memiliki julukan pulau dewata pulau seribu pura
